,case_id,date,state,latitude,longitude,drunk_drivers,fatalities,State
6246,80523,2016-11-29,8,39.84056944,-104.8981,0,1,Colorado
27424,450835,2016-11-29,45,34.25535,-79.78153889,1,1,South Carolina
23226,371354,2016-11-29,37,34.56686944,-79.00163611,0,1,North Carolina
27426,450837,2016-11-29,45,33.72129722,-79.80771389,0,1,South Carolina
25005,400624,2016-11-29,40,35.25126944,-97.48146667,1,1,Oklahoma
13102,180729,2016-11-29,18,39.70118056,-86.12090278,0,1,Indiana
13103,180730,2016-11-29,18,39.87780278,-86.26875,1,1,Indiana
28594,470987,2016-11-29,47,35.5386,-86.08073889,0,1,Tennessee
21733,360821,2016-11-29,36,43.11616944,-76.21422222,0,1,New York
27425,450836,2016-11-29,45,33.31056111,-80.54048889,0,1,South Carolina
6647,100084,2016-11-29,10,39.36846389,-75.65666111,1,1,Delaware
5582,63255,2016-11-29,6,37.27903333,-121.83651389,0,1,California
24916,400535,2016-11-29,40,35.6966,-96.9901,1,1,Oklahoma
32926,510614,2016-11-29,51,37.99793889,-77.84666111,1,1,Virginia
2268,50400,2016-11-29,5,33.35747778,-93.14903333,0,1,Arkansas
12310,170969,2016-11-29,17,42.48184444,-89.659325,1,1,Illinois
12393,171055,2016-11-29,17,42.05526389,-87.78554444,0,1,Illinois
17177,260835,2016-11-29,26,42.27762222,-83.20219167,0,1,Michigan
31760,483254,2016-11-29,48,33.45358889,-101.08811944,0,1,Texas
31674,483167,2016-11-29,48,29.54620556,-98.43579722,1,1,Texas
12311,170970,2016-11-29,17,41.56535833,-87.52961944,1,1,Illinois
4453,62122,2016-11-29,6,34.13628889,-117.42336111,0,1,California
4451,62120,2016-11-29,6,33.88399167,-116.99102222,0,1,California
10940,131312,2016-11-29,13,34.34043056,-85.17236667,0,1,Georgia
34322,550532,2016-11-29,55,44.35044167,-89.43627222,1,1,Wisconsin
23014,371141,2016-11-29,37,35.71892222,-81.69372778,0,1,North Carolina
5586,63259,2016-11-29,6,33.802675,-118.02821111,0,1,California
11382,160214,2016-11-29,16,47.70074167,-116.77958889,0,1,Idaho
26404,420954,2016-11-29,42,41.32860278,-77.11972222,0,1,Pennsylvania
26327,420876,2016-11-29,42,40.487175,-78.38707778,0,2,Pennsylvania
32929,510617,2016-11-29,51,37.32495,-76.70008056,0,1,Virginia
10939,131311,2016-11-29,13,33.638725,-84.36974444,1,1,Georgia
4333,62001,2016-11-29,6,35.12349722,-118.59279167,1,1,California
9204,122662,2016-11-29,12,27.7431,-81.99746111,0,1,Florida
10942,131314,2016-11-29,13,34.30237778,-82.83395278,1,1,Georgia
10938,131310,2016-11-29,13,31.75063889,-82.35055,1,1,Georgia
10943,131315,2016-11-29,13,31.20616667,-82.34421667,0,1,Georgia
15908,240390,2016-11-29,24,39.16998056,-77.17668333,0,1,Maryland
9217,122678,2016-11-29,12,25.94141111,-80.18878333,0,1,Florida
31676,483169,2016-11-29,48,33.57441111,-101.78733056,0,1,Texas
31677,483170,2016-11-29,48,28.81766944,-100.34189444,0,3,Texas
5145,62817,2016-11-29,6,34.04100278,-117.72603889,0,1,California
31678,483171,2016-11-29,48,30.70879167,-94.90190278,0,1,Texas
31679,483172,2016-11-29,48,32.19385278,-94.96623056,0,2,Texas
18258,280573,2016-11-29,28,31.36175833,-89.29915556,0,1,Mississippi
31675,483168,2016-11-29,48,32.96224444,-96.10878611,0,1,Texas
31707,483201,2016-11-29,48,29.65642222,-97.73872778,0,1,Texas
10941,131313,2016-11-29,13,34.508975,-83.54510278,0,1,Georgia
20497,340513,2016-11-29,34,40.61351944,-74.99621667,0,1,New Jersey
14585,210679,2016-11-29,21,37.51551667,-82.3604,0,1,Kentucky
16273,250278,2016-11-29,25,42.40923333,-72.09775833,1,1,Massachusetts
31761,483255,2016-11-29,48,30.23385278,-97.74093333,0,1,Texas
17227,260886,2016-11-29,26,42.04526389,-83.98596389,0,1,Michigan
20484,340500,2016-11-29,34,39.86165,-74.21326944,0,1,New Jersey
5675,63349,2016-11-29,6,34.21618056,-118.47341111,0,1,California
13894,200370,2016-11-29,20,39.26300556,-94.89988056,0,1,Kansas
17221,260880,2016-11-29,26,42.76953056,-83.75447222,0,1,Michigan
16263,250268,2016-11-29,25,42.72695833,-71.14029444,0,1,Massachusetts
14582,210676,2016-11-29,21,38.54188889,-82.85834444,0,1,Kentucky
23019,371146,2016-11-29,37,35.24348889,-81.40831944,1,1,North Carolina
11003,131376,2016-11-29,13,33.76386389,-84.00939167,0,1,Georgia
20492,340508,2016-11-29,34,40.68883333,-74.39751667,0,1,New Jersey
919,10927,2016-11-29,1,33.53404444,-86.69735,0,1,Alabama
20548,340565,2016-11-29,34,40.03396944,-74.92398056,0,1,New Jersey
13083,180710,2016-11-29,18,39.86084444,-86.27080278,0,1,Indiana
15264,220606,2016-11-29,22,31.40343056,-93.44953056,0,1,Louisiana
20871,350315,2016-11-29,35,35.10166944,-106.53275,0,1,New Mexico
34332,550542,2016-11-29,55,43.25210556,-87.92407778,0,1,Wisconsin
10946,131318,2016-11-30,13,33.25153333,-81.95598611,0,1,Georgia
10945,131317,2016-11-30,13,34.47749167,-83.76714444,0,1,Georgia
24325,391039,2016-11-30,39,40.75460833,-81.63185556,0,1,Ohio
10879,131251,2016-11-30,13,33.55930556,-84.51339167,0,1,Georgia
17209,260867,2016-11-30,26,42.32800556,-83.08605833,0,1,Michigan
10944,131316,2016-11-30,13,33.6471,-84.26378611,0,1,Georgia
14583,210677,2016-11-30,21,38.15740556,-85.83390278,0,1,Kentucky
19096,290797,2016-11-30,29,36.64125,-93.21013889,1,1,Missouri
33483,530460,2016-11-30,53,48.27698611,-117.28460556,0,1,Washington
6498,90218,2016-11-30,9,41.3166,-72.93302222,1,1,Connecticut
27430,450841,2016-11-30,45,32.36993056,-80.85573056,0,1,South Carolina
27431,450842,2016-11-30,45,33.92938056,-81.07218056,0,1,South Carolina
27429,450840,2016-11-30,45,34.85471111,-82.44431944,1,1,South Carolina
9165,122620,2016-11-30,12,25.80193333,-80.23166389,0,1,Florida
15497,230123,2016-11-30,23,44.23008056,-70.33021944,0,1,Maine
24278,390988,2016-11-30,39,40.15091667,-83.21886111,1,1,Ohio
27428,450839,2016-11-30,45,32.49648056,-80.74306111,0,1,South Carolina
19110,290811,2016-11-30,29,38.26630556,-91.93688889,0,1,Missouri
11375,160207,2016-11-30,16,43.730225,-116.64256667,0,1,Idaho
14584,210678,2016-11-30,21,37.86451389,-86.99541389,0,1,Kentucky
31681,483175,2016-11-30,48,29.30226667,-94.81286389,0,1,Texas
31682,483176,2016-11-30,48,30.63506667,-97.00990833,0,1,Texas
31683,483177,2016-11-30,48,32.96030833,-97.0392,0,1,Texas
24277,390987,2016-11-30,39,39.09536111,-84.37485833,0,1,Ohio
11156,150099,2016-11-30,15,21.55436944,-157.87061667,0,1,Hawaii
31680,483174,2016-11-30,48,31.71548056,-106.35038889,0,1,Texas
16270,250275,2016-11-30,25,42.35565278,-73.26205833,0,1,Massachusetts
1783,40781,2016-11-30,4,34.88387222,-114.59779444,0,4,Arizona
11385,160217,2016-11-30,16,42.09777778,-111.9076,1,2,Idaho
32237,490244,2016-11-30,49,40.87112778,-111.88873333,0,1,Utah
21842,360930,2016-11-30,36,43.06125833,-73.80278611,0,1,New York
809,10817,2016-11-30,1,32.57528611,-85.42083889,0,1,Alabama
23087,371215,2016-11-30,37,35.37466944,-83.21355833,1,1,North Carolina
34267,550477,2016-11-30,55,43.06102778,-88.52069444,0,1,Wisconsin
27625,460099,2016-11-30,46,43.25768889,-96.95530278,0,1,South Dakota
31628,483120,2016-11-30,48,32.83853611,-97.01745,1,1,Texas
31629,483121,2016-11-30,48,33.77816667,-96.58500278,0,1,Texas
24258,390968,2016-11-30,39,39.06336944,-82.02307778,0,1,Ohio
26422,420972,2016-11-30,42,39.95581667,-75.22573889,0,1,Pennsylvania
4623,62294,2016-11-30,6,37.52087778,-120.68383056,0,1,California
21735,360823,2016-11-30,36,42.08790556,-77.24590833,0,1,New York
21734,360822,2016-11-30,36,42.15483889,-78.71443889,0,1,New York
31762,483256,2016-11-30,48,31.87651111,-104.82293889,1,1,Texas
19160,290864,2016-11-30,29,39.13088889,-94.52286944,1,1,Missouri
26440,420990,2016-11-30,42,39.854725,-75.403625,0,1,Pennsylvania
31630,483122,2016-11-30,48,29.56668333,-95.06239722,1,1,Texas
34331,550541,2016-11-30,55,45.61697222,-89.51417222,0,1,Wisconsin
1745,40743,2016-11-30,4,34.50696944,-111.73117222,0,1,Arizona
26459,421009,2016-11-30,42,40.0468,-76.72374167,0,1,Pennsylvania
12319,170978,2016-11-30,17,41.87569722,-87.63152778,0,1,Illinois
13090,180717,2016-11-30,18,38.33139722,-85.76789722,0,1,Indiana
5365,63037,2016-11-30,6,37.99803611,-121.86009444,1,1,California
17656,270336,2016-11-30,27,44.90550833,-93.88993333,1,1,Minnesota
31631,483123,2016-11-30,48,30.6955,-94.91914167,0,1,Texas
20472,340488,2016-11-30,34,40.91865833,-74.34965833,0,1,New Jersey
26399,420949,2016-11-30,42,40.73243611,-79.92448056,0,1,Pennsylvania
9111,122558,2016-11-30,12,28.44868611,-80.79928056,1,1,Florida
5210,62882,2016-11-30,6,37.59478333,-120.85976389,0,1,California
14664,210758,2016-11-30,21,37.02283333,-83.95388056,1,1,Kentucky
9146,122597,2016-11-30,12,27.99620833,-82.39345278,0,1,Florida
18259,280574,2016-11-30,28,31.22685,-90.42923056,0,1,Mississippi
808,10816,2016-11-30,1,34.17366389,-86.24434722,0,1,Alabama
807,10815,2016-11-30,1,33.25094167,-86.21592778,0,1,Alabama
806,10814,2016-11-30,1,33.15075556,-88.11558333,0,1,Alabama
26315,420864,2016-11-30,42,40.33428611,-78.39074444,0,1,Pennsylvania
23088,371216,2016-11-30,37,35.42766389,-78.44568056,1,1,North Carolina
805,10813,2016-11-30,1,32.64801944,-86.48725833,0,1,Alabama
804,10812,2016-11-30,1,31.62741944,-87.20445833,0,1,Alabama
15188,220529,2016-11-30,22,30.3907,-92.14896667,1,1,Louisiana
28494,470887,2016-11-30,47,36.5463,-83.63748889,0,1,Tennessee
9132,122582,2016-11-30,12,27.24388889,-80.81524167,0,1,Florida
15906,240388,2016-11-30,24,39.30793056,-76.75461111,0,1,Maryland
9125,122575,2016-11-30,12,25.96678333,-80.24664167,0,1,Florida
25426,410419,2016-11-30,41,44.11577778,-121.29098611,0,1,Oregon
25425,410418,2016-11-30,41,45.56284167,-122.70546389,1,1,Oregon
6249,80526,2016-11-30,8,40.01452222,-105.25822778,0,1,Colorado
31708,483202,2016-11-30,48,34.13638889,-99.17534444,0,1,Texas
9121,122570,2016-11-30,12,30.84376111,-86.67516944,0,1,Florida
4564,62234,2016-11-30,6,37.08401111,-120.20876111,1,1,California
9115,122562,2016-11-30,12,27.70593333,-82.46458611,1,1,Florida
28484,470877,2016-11-30,47,35.11007778,-89.89500833,0,1,Tennessee
19978,330119,2016-11-30,33,43.140025,-70.92523889,0,1,New Hampshire
31711,483205,2016-12-01,48,30.06740556,-94.1882,0,1,Texas
21778,360866,2016-12-01,36,42.4587,-73.69455556,0,1,New York
31803,483298,2016-12-01,48,31.94413889,-102.37323056,1,1,Texas
31684,483178,2016-12-01,48,29.82694444,-94.41003611,0,1,Texas
15518,230144,2016-12-01,23,43.83193056,-70.4478,0,1,Maine
33502,530480,2016-12-01,53,47.44121944,-122.24560833,1,1,Washington
13106,180733,2016-12-01,18,39.76092778,-86.22398333,0,1,Indiana
13098,180725,2016-12-01,18,38.87147778,-85.54648333,0,1,Indiana
15330,220672,2016-12-01,22,32.42387222,-93.78665556,0,1,Louisiana
13094,180721,2016-12-01,18,99.9999,999.9999,0,1,Indiana
21741,360829,2016-12-01,36,42.150475,-79.24210556,0,1,New York
31763,483257,2016-12-01,48,31.84281111,-101.86878889,0,1,Texas
21737,360825,2016-12-01,36,44.56069444,-75.05283889,0,1,New York
21736,360824,2016-12-01,36,40.70813611,-73.96843333,0,1,New York
13167,180795,2016-12-01,18,39.80355,-86.16611944,0,1,Indiana
21765,360853,2016-12-01,36,42.614775,-78.58085833,0,1,New York
31685,483179,2016-12-01,48,31.00167778,-95.42808611,0,1,Texas
24986,400605,2016-12-01,40,35.0792,-97.8915,0,1,Oklahoma
13118,180745,2016-12-01,18,41.74373611,-85.9743,0,1,Indiana
9266,122732,2016-12-01,12,25.861625,-80.18929167,0,1,Florida
28525,470918,2016-12-01,47,36.55015,-87.38266389,0,1,Tennessee
19113,290815,2016-12-01,29,36.65566667,-91.59722222,1,1,Missouri
19114,290816,2016-12-01,29,38.93383333,-92.944,0,1,Missouri
5018,62690,2016-12-01,6,34.0784,-117.7414,0,1,California
9489,122969,2016-12-01,12,27.98274444,-82.79026111,0,1,Florida
9490,122970,2016-12-01,12,27.95351944,-82.78750278,0,1,Florida
17337,260997,2016-12-01,26,41.79198611,-85.55741111,1,1,Michigan
28487,470880,2016-12-01,47,35.87071944,-83.75706944,0,1,Tennessee
10952,131324,2016-12-01,13,33.142125,-84.90568889,0,1,Georgia
10950,131322,2016-12-01,13,31.48761667,-84.11646944,0,1,Georgia
10949,131321,2016-12-01,13,34.88300833,-85.04183611,0,1,Georgia
10948,131320,2016-12-01,13,32.22179722,-81.55051389,0,1,Georgia
810,10818,2016-12-01,1,32.29698889,-86.19652778,0,1,Alabama
11161,150104,2016-12-01,15,19.74288611,-155.97520556,0,2,Hawaii
811,10819,2016-12-01,1,30.93161389,-87.68679722,0,1,Alabama
5097,62769,2016-12-01,6,37.68942222,-121.01725278,1,1,California
10951,131323,2016-12-01,13,33.76370833,-84.45689444,0,1,Georgia
4680,62351,2016-12-01,6,36.21970833,-119.13634722,0,1,California
9113,122560,2016-12-01,12,30.2143,-81.5114,0,1,Florida
14654,210748,2016-12-01,21,37.10481667,-82.94356111,0,1,Kentucky
9206,122664,2016-12-01,12,26.59680833,-81.87352778,1,1,Florida
14601,210695,2016-12-01,21,37.75271667,-87.14626111,0,1,Kentucky
14602,210696,2016-12-01,21,38.23678611,-85.63163889,0,1,Kentucky
32937,510625,2016-12-01,51,36.76573333,-76.183925,0,1,Virginia
18267,280582,2016-12-01,28,33.79633333,-88.75662222,1,1,Mississippi
32960,510648,2016-12-01,51,38.7959,-77.18945,0,1,Virginia
32981,510669,2016-12-01,51,38.72791944,-77.11218889,0,1,Virginia
32933,510621,2016-12-01,51,37.32831944,-79.15988889,0,1,Virginia
9134,122584,2016-12-01,12,28.17868889,-80.65056944,0,1,Florida
20898,350342,2016-12-01,35,35.70124722,-105.98035278,0,1,New Mexico
24284,390994,2016-12-01,39,39.90786111,-82.86505,0,1,Ohio
24287,390997,2016-12-01,39,39.28038611,-83.22688333,0,1,Ohio
4537,62207,2016-12-01,6,34.44821111,-118.42515,1,1,California
17658,270338,2016-12-01,27,44.17213889,-92.55761111,0,1,Minnesota
17657,270337,2016-12-01,27,45.07915278,-93.17723333,0,2,Minnesota
1850,40850,2016-12-01,4,99.9999,999.9999,0,1,Arizona
9116,122563,2016-12-01,12,30.28678611,-81.527725,0,1,Florida
26407,420957,2016-12-01,42,41.24351944,-75.87941944,0,1,Pennsylvania
23209,371337,2016-12-01,37,35.70249722,-78.6675,0,1,North Carolina
6549,90269,2016-12-01,9,41.46893056,-73.48131667,0,1,Connecticut
12333,170993,2016-12-01,17,42.40896667,-87.91444444,0,1,Illinois
5269,62941,2016-12-01,6,33.84043333,-118.25766111,0,1,California
27435,450846,2016-12-01,45,35.03476111,-81.84411944,0,1,South Carolina
33039,510727,2016-12-01,51,38.83648889,-77.06128056,0,1,Virginia
5697,63371,2016-12-01,6,34.47120556,-117.23761111,0,2,California
31632,483125,2016-12-01,48,33.60386389,-96.16599722,0,1,Texas
23173,371301,2016-12-01,37,35.17629167,-79.57166389,0,2,North Carolina
19848,320293,2016-12-01,32,36.26156944,-115.17543889,0,1,Nevada
23105,371233,2016-12-01,37,35.56705833,-82.50850833,0,2,North Carolina
5420,63092,2016-12-01,6,37.99717222,-122.00166111,1,1,California
5624,63297,2016-12-01,6,37.38453611,-120.61364722,0,1,California
23154,371282,2016-12-01,37,35.52556944,-78.56303611,0,1,North Carolina
5553,63225,2016-12-01,6,33.94412778,-117.48759444,1,2,California
23125,371253,2016-12-01,37,35.08336667,-79.014225,0,1,North Carolina
26521,421071,2016-12-01,42,40.33560278,-76.92541667,0,1,Pennsylvania
26515,421065,2016-12-01,42,40.4165,-76.09446944,0,1,Pennsylvania
23185,371313,2016-12-01,37,34.64809722,-78.11703889,0,2,North Carolina
27436,450847,2016-12-01,45,33.2084,-80.25733056,0,1,South Carolina
9203,122661,2016-12-01,12,29.25173889,-81.05640833,0,1,Florida
5224,62896,2016-12-01,6,34.01604444,-118.25604444,1,1,California
24338,391052,2016-12-01,39,39.61054444,-82.94918611,0,1,Ohio
6523,90243,2016-12-01,9,41.32028889,-72.31015833,0,1,Connecticut
23205,371333,2016-12-01,37,35.33819167,-80.20001667,1,1,North Carolina
6507,90227,2016-12-01,9,41.48745,-72.04805833,0,1,Connecticut
6511,90231,2016-12-01,9,41.37404722,-73.43908611,0,1,Connecticut
6512,90232,2016-12-01,9,41.76928056,-72.66092778,0,1,Connecticut
5225,62897,2016-12-01,6,37.61736389,-122.06993611,0,1,California
6521,90241,2016-12-01,9,41.66386667,-72.77980833,0,1,Connecticut
23197,371325,2016-12-01,37,36.28528889,-79.59222778,1,1,North Carolina
5127,62799,2016-12-01,6,34.03716944,-118.24176667,0,1,California
1804,40802,2016-12-01,4,34.98295,-110.54882222,0,1,Arizona
1805,40803,2016-12-01,4,35.08207778,-114.59682778,0,1,Arizona
27437,450848,2016-12-02,45,33.88236944,-78.69173889,0,1,South Carolina
33499,530477,2016-12-02,53,46.25622222,-119.16834444,0,1,Washington
31634,483127,2016-12-02,48,31.96201111,-98.56237222,0,1,Texas
18269,280584,2016-12-02,28,34.46001667,-88.667075,0,2,Mississippi
9255,122719,2016-12-02,12,30.30031389,-84.24452222,0,1,Florida
9207,122665,2016-12-02,12,26.03236944,-80.22658611,0,1,Florida
26519,421069,2016-12-02,42,41.061175,-77.211125,0,1,Pennsylvania
18268,280583,2016-12-02,28,33.10185833,-90.4997,0,1,Mississippi
13498,190328,2016-12-02,19,41.65629444,-95.18850278,0,1,Iowa
17659,270339,2016-12-02,27,44.86301111,-93.21858889,1,3,Minnesota
33007,510695,2016-12-02,51,37.69711111,-77.62393056,0,1,Virginia
9205,122663,2016-12-02,12,25.92458056,-80.32537222,0,1,Florida
27510,450921,2016-12-02,45,32.82041111,-79.84901111,1,1,South Carolina
9620,123103,2016-12-02,12,25.86853889,-80.22616389,0,1,Florida
27439,450850,2016-12-02,45,34.39053056,-80.08166944,0,1,South Carolina
9381,122853,2016-12-02,12,28.14139722,-82.742075,0,1,Florida
9454,122932,2016-12-02,12,26.10025556,-80.13400278,0,1,Florida
33510,530489,2016-12-02,53,46.40417222,-120.16759167,0,1,Washington
27438,450849,2016-12-02,45,34.00661944,-80.74368056,1,1,South Carolina
13870,200346,2016-12-02,20,38.08790556,-101.12154167,0,1,Kansas
13869,200345,2016-12-02,20,38.96751111,-95.24493056,0,1,Kansas
13497,190327,2016-12-02,19,42.58835556,-92.79049444,0,2,Iowa
812,10820,2016-12-02,1,33.39173889,-86.51289167,0,1,Alabama
9120,122568,2016-12-02,12,28.30413333,-81.38727222,1,1,Florida
4389,62057,2016-12-02,6,37.28393889,-121.00830556,0,1,California
6556,90276,2016-12-02,9,41.96668056,-72.59291667,0,1,Connecticut
24957,400576,2016-12-02,40,36.8108,-97.814,0,1,Oklahoma
24956,400575,2016-12-02,40,34.9258,-99.5021,0,1,Oklahoma
5076,62748,2016-12-02,6,32.80776389,-116.97552778,0,1,California
6548,90268,2016-12-02,9,41.728425,-72.74318056,0,1,Connecticut
24944,400563,2016-12-02,40,35.4349,-95.819,0,1,Oklahoma
15349,220691,2016-12-02,22,29.53135,-90.33671111,0,1,Louisiana
5120,62792,2016-12-02,6,38.522625,-121.40912222,0,1,California
24930,400549,2016-12-02,40,34.725,-99.4427,0,1,Oklahoma
23202,371330,2016-12-02,37,35.1961,-78.36411111,0,1,North Carolina
5222,62894,2016-12-02,6,38.631075,-121.41804444,1,1,California
19983,330124,2016-12-02,33,43.72479167,-72.18918611,1,1,New Hampshire
23186,371314,2016-12-02,37,34.69906667,-78.01635278,1,1,North Carolina
6254,80531,2016-12-02,8,39.82194444,-104.96091667,1,1,Colorado
5701,63375,2016-12-02,6,33.99189444,-118.16106111,0,1,California
23102,371230,2016-12-02,37,35.87136389,-81.04350556,0,1,North Carolina
23159,371287,2016-12-02,37,35.26331944,-77.64225556,1,1,North Carolina
19535,310174,2016-12-02,31,42.01647778,-98.08492778,0,1,Nebraska
13096,180723,2016-12-02,18,39.85143611,-86.35599444,0,1,Indiana
13100,180727,2016-12-02,18,38.14479722,-87.55102222,0,1,Indiana
13123,180750,2016-12-02,18,39.08211389,-85.84137222,0,1,Indiana
6637,100074,2016-12-02,10,39.73693889,-75.55366944,0,1,Delaware
4386,62054,2016-12-02,6,40.64813611,-122.22149722,0,1,California
28589,470982,2016-12-02,47,35.46251111,-89.77508056,0,1,Tennessee
19117,290819,2016-12-02,29,38.68561111,-90.28047222,0,1,Missouri
4390,62058,2016-12-02,6,36.25426111,-119.20692222,0,1,California
16280,250285,2016-12-02,25,42.26498056,-71.09432222,1,2,Massachusetts
14603,210697,2016-12-02,21,38.19740278,-85.26785278,0,2,Kentucky
31964,483463,2016-12-02,48,29.8925,-95.60628889,0,2,Texas
31965,483464,2016-12-02,48,32.23224167,-101.462725,0,1,Texas
32943,510631,2016-12-02,51,36.75921944,-76.53343611,0,2,Virginia
9154,122607,2016-12-02,12,27.75571389,-82.67934167,0,1,Florida
9150,122602,2016-12-02,12,30.42933889,-84.24192778,1,1,Florida
31990,483491,2016-12-02,48,32.94008056,-96.37288056,0,1,Texas
9137,122587,2016-12-02,12,28.93296667,-81.9263,0,1,Florida
9136,122586,2016-12-02,12,26.18961944,-80.11475833,0,1,Florida
32000,483501,2016-12-02,48,26.27382778,-98.31584167,1,1,Texas
4533,62203,2016-12-02,6,37.46722778,-120.816725,1,1,California
9123,122572,2016-12-02,12,30.635625,-84.59964444,0,2,Florida
33769,540228,2016-12-02,54,38.58513889,-82.25426944,0,1,West Virginia
4554,62224,2016-12-02,6,34.18204722,-116.15055,0,1,California
9118,122565,2016-12-02,12,28.04031667,-82.32723333,0,1,Florida
28516,470909,2016-12-02,47,35.03534722,-90.07316111,0,1,Tennessee
28523,470916,2016-12-02,47,36.12126944,-89.05235,0,1,Tennessee
19115,290817,2016-12-02,29,38.63122222,-90.37488889,1,1,Missouri
19116,290818,2016-12-02,29,39.28563889,-91.10311111,0,1,Missouri
24974,400593,2016-12-02,40,35.6392,-99.926,1,1,Oklahoma
26467,421017,2016-12-02,42,40.01963889,-75.25236111,0,1,Pennsylvania
31635,483128,2016-12-02,48,32.82070278,-94.97728889,0,1,Texas
12323,170983,2016-12-02,17,41.80649167,-88.157325,0,3,Illinois
10955,131327,2016-12-02,13,33.8906,-84.19514444,0,1,Georgia
10954,131326,2016-12-02,13,32.06736944,-83.79875,1,1,Georgia
31686,483180,2016-12-02,48,31.32633056,-94.714275,0,1,Texas
31687,483181,2016-12-02,48,33.44727778,-94.16388333,0,1,Texas
31688,483182,2016-12-02,48,29.59431944,-95.74199722,1,1,Texas
31689,483183,2016-12-02,48,30.83473333,-96.6402,1,1,Texas
10953,131325,2016-12-02,13,33.732175,-84.23136667,0,1,Georgia
31690,483184,2016-12-02,48,32.73308333,-97.39564722,0,1,Texas
26406,420956,2016-12-02,42,40.28934167,-78.87524167,0,1,Pennsylvania
26442,420992,2016-12-02,42,40.70755556,-80.14113889,1,1,Pennsylvania
13516,190346,2016-12-02,19,40.72148056,-91.25611667,0,1,Iowa
31633,483126,2016-12-02,48,29.739175,-98.06634167,0,1,Texas
1851,40851,2016-12-02,4,99.9999,999.9999,0,1,Arizona
24289,390999,2016-12-02,39,40.94046111,-83.78022778,0,1,Ohio
31712,483206,2016-12-02,48,32.23438333,-101.52494444,1,1,Texas
10956,131328,2016-12-02,13,32.64475,-83.61283056,0,1,Georgia
10957,131329,2016-12-02,13,32.98458611,-82.397875,1,1,Georgia
26443,420993,2016-12-02,42,40.27446111,-79.89406389,0,1,Pennsylvania
12328,170988,2016-12-02,17,42.03713889,-87.88980556,0,1,Illinois
10959,131331,2016-12-02,13,32.96231667,-83.8655,0,1,Georgia
31636,483129,2016-12-02,48,30.50855556,-97.67881111,0,1,Texas
24384,391100,2016-12-02,39,41.07109722,-81.558725,0,1,Ohio
10958,131330,2016-12-02,13,32.95061944,-83.57960833,0,1,Georgia
25437,410430,2016-12-02,41,44.98406389,-124.00725278,0,1,Oregon
12326,170986,2016-12-02,17,38.38980556,-89.33326944,1,1,Illinois
31713,483207,2016-12-02,48,31.46134722,-103.37921111,0,2,Texas
1806,40804,2016-12-02,4,32.66209722,-114.62435278,0,1,Arizona
12335,170995,2016-12-03,17,41.85248611,-87.64521111,0,1,Illinois
18271,280586,2016-12-03,28,32.37434722,-88.68228889,0,1,Mississippi
19851,320296,2016-12-03,32,36.00507778,-115.29821944,0,1,Nevada
31715,483209,2016-12-03,48,33.89218889,-97.62716667,1,1,Texas
18270,280585,2016-12-03,28,32.24324167,-90.44056111,0,1,Mississippi
31716,483210,2016-12-03,48,32.37328611,-95.03281111,0,2,Texas
15943,240427,2016-12-03,24,39.3908,-76.77519167,0,1,Maryland
5670,63344,2016-12-03,6,99.9999,999.9999,0,1,California
20914,350358,2016-12-03,35,35.04385278,-106.64768056,1,1,New Mexico
15987,240472,2016-12-03,24,39.29621667,-76.74235556,0,1,Maryland
20906,350350,2016-12-03,35,35.70958333,-108.7748,0,1,New Mexico
23162,371290,2016-12-03,37,35.304325,-80.81672222,0,1,North Carolina
14606,210700,2016-12-03,21,37.04093333,-85.90159167,0,1,Kentucky
20899,350343,2016-12-03,35,34.43158611,-103.20024444,0,1,New Mexico
21879,360967,2016-12-03,36,40.73760278,-73.2701,0,1,New York
14605,210699,2016-12-03,21,36.84773889,-88.8649,0,1,Kentucky
16278,250283,2016-12-03,25,42.46738611,-70.91546111,0,1,Massachusetts
16281,250286,2016-12-03,25,42.60970833,-71.31263056,0,1,Massachusetts
20874,350318,2016-12-03,35,35.14939722,-106.68638056,1,1,New Mexico
19789,320234,2016-12-03,32,39.81381111,-119.00071111,1,1,Nevada
5611,63284,2016-12-03,6,33.85948056,-117.92865,1,1,California
19537,310176,2016-12-03,31,40.94468056,-98.23535833,0,2,Nebraska
19536,310175,2016-12-03,31,40.27739722,-96.80326667,1,1,Nebraska
4371,62039,2016-12-03,6,33.6753,-115.94486389,1,2,California
4353,62021,2016-12-03,6,37.89640278,-121.65003889,0,1,California
5585,63258,2016-12-03,6,32.56786944,-117.07568056,0,1,California
9341,122812,2016-12-03,12,26.61718889,-81.69336111,0,1,Florida
9230,122693,2016-12-03,12,30.93177222,-85.98545,0,1,Florida
15910,240392,2016-12-03,24,38.51514722,-76.67946944,0,1,Maryland
9233,122696,2016-12-03,12,27.98123889,-82.3495,0,1,Florida
14604,210698,2016-12-03,21,37.51082222,-83.33895556,0,2,Kentucky
10962,131334,2016-12-03,13,33.45463056,-83.84518333,0,1,Georgia
24290,391000,2016-12-03,39,41.38723333,-81.79285278,1,1,Ohio
9131,122581,2016-12-03,12,28.3559,-80.72393056,0,1,Florida
19120,290822,2016-12-03,29,38.77875,-90.36283333,0,1,Missouri
6653,100090,2016-12-03,10,39.00591111,-75.54488056,0,1,Delaware
24958,400577,2016-12-03,40,35.97381667,-95.81985556,1,1,Oklahoma
11157,150100,2016-12-03,15,21.333525,-157.87389167,0,1,Hawaii
